set_number,sentID_in_set,theme,numerosity,tense,sentence,word_count,structure,sentID_in_dataset
53,11,transport,singular,past,The experienced pilot who studied hard flew the plane.,10,standard_subject_c,1259
53,12,transport,singular,past,The experienced pilot who studied hard successfully flew the plane.,11,standard_subject_d,1260
53,13,transport,singular,past,The pilot who the air traffic controller called flew the plane.,12,standard_object_a,1261
53,14,transport,singular,past,The pilot who the air traffic controller called successfully flew the plane.,13,standard_object_b,1262
53,15,transport,singular,past,The experienced pilot who the air traffic controller called flew the plane.,13,standard_object_c,1263
53,16,transport,singular,past,The experienced pilot who the air traffic controller called successfully flew the plane.,14,standard_object_d,1264
53,17,transport,singular,past,The pilot who reviewed the weather report that was just released flew the plane.,15,nested_subject_a,1265
53,18,transport,singular,past,The pilot who reviewed the weather report that was just released successfully flew the plane.,16,nested_subject_b,1266
53,19,transport,singular,past,The experienced pilot who reviewed the weather report that was just released flew the plane.,16,nested_subject_c,1267
53,20,transport,singular,past,The experienced pilot who reviewed the weather report that was just released successfully flew the plane.,17,nested_subject_d,1268
53,21,transport,singular,past,The pilot who the flight attendant who the airline hired assisted flew the plane.,15,nested_object_a,1269
53,22,transport,singular,past,The pilot who the flight attendant who the airline hired assisted successfully flew the plane.,16,nested_object_b,1270
53,23,transport,singular,past,The experienced pilot who the flight attendant who the airline hired assisted flew the plane.,16,nested_object_c,1271
53,24,transport,singular,past,The experienced pilot who the flight attendant who the airline hired assisted successfully flew the plane.,17,nested_object_d,1272
54,1,transport,singular,present,The mechanic drives the train.,5,baseline_a,1273
54,2,transport,singular,present,The mechanic safely drives the train.,6,baseline_b,1274
54,3,transport,singular,present,The experienced mechanic drives the train.,6,baseline_c,1275
54,4,transport,singular,present,The experienced mechanic safely drives the train.,7,baseline_d,1276
54,5,transport,singular,present,The mechanic in uniform drives the train.,7,control_a,1277
54,6,transport,singular,present,The mechanic in uniform safely drives the train.,8,control_b,1278
54,7,transport,singular,present,The experienced mechanic in uniform drives the train.,8,control_c,1279
54,8,transport,singular,present,The experienced mechanic in uniform safely drives the train.,9,control_d,1280
54,9,transport,singular,present,The mechanic who traveled widely drives the train.,8,standard_subject_a,1281
54,10,transport,singular,present,The mechanic who traveled widely safely drives the train.,9,standard_subject_b,1282
54,11,transport,singular,present,The experienced mechanic who traveled widely drives the train.,9,standard_subject_c,1283
54,12,transport,singular,present,The experienced mechanic who traveled widely safely drives the train.,10,standard_subject_d,1284
54,13,transport,singular,present,The mechanic who the manager chose drives the train.,9,standard_object_a,1285
54,14,transport,singular,present,The mechanic who the manager chose safely drives the train.,10,standard_object_b,1286
54,15,transport,singular,present,The experienced mechanic who the manager chose drives the train.,10,standard_object_c,1287
54,16,transport,singular,present,The experienced mechanic who the manager chose safely drives the train.,11,standard_object_d,1288
54,17,transport,singular,present,The mechanic who studied the manual that explained all procedures drives the train.,13,nested_subject_a,1289
54,18,transport,singular,present,The mechanic who studied the manual that explained all procedures safely drives the train.,14,nested_subject_b,1290
54,19,transport,singular,present,The experienced mechanic who studied the manual that explained all procedures drives the train.,14,nested_subject_c,1291
54,20,transport,singular,present,The experienced mechanic who studied the manual that explained all procedures safely drives the train.,15,nested_subject_d,1292
54,21,transport,singular,present,The mechanic who the instructor who the company hired trained drives the train.,13,nested_object_a,1293
54,22,transport,singular,present,The mechanic who the instructor who the company hired trained safely drives the train.,14,nested_object_b,1294
54,23,transport,singular,present,The experienced mechanic who the instructor who the company hired trained drives the train.,14,nested_object_c,1295
54,24,transport,singular,present,The experienced mechanic who the instructor who the company hired trained safely drives the train.,15,nested_object_d,1296
55,1,weather,plural,past,Storms swept across valleys.,4,baseline_a,1297
55,2,weather,plural,past,Storms rapidly swept across valleys.,5,baseline_b,1298
55,3,weather,plural,past,Violent storms swept across valleys.,5,baseline_c,1299
55,4,weather,plural,past,Violent storms rapidly swept across valleys.,6,baseline_d,1300
55,5,weather,plural,past,Storms in the north swept across valleys.,7,control_a,1301
55,6,weather,plural,past,Storms in the north rapidly swept across valleys.,8,control_b,1302
55,7,weather,plural,past,Violent storms in the north swept across valleys.,8,control_c,1303
55,8,weather,plural,past,Violent storms in the north rapidly swept across valleys.,9,control_d,1304
55,9,weather,plural,past,Storms that developed downpours swept across valleys.,7,standard_subject_a,1305
55,10,weather,plural,past,Storms that developed downpours rapidly swept across valleys.,8,standard_subject_b,1306
55,11,weather,plural,past,Violent storms that developed downpours swept across valleys.,8,standard_subject_c,1307
55,12,weather,plural,past,Violent storms that developed downpours rapidly swept across valleys.,9,standard_subject_d,1308
55,13,weather,plural,past,Storms that forecasters predicted swept across valleys.,7,standard_object_a,1309
55,14,weather,plural,past,Storms that forecasters predicted rapidly swept across valleys.,8,standard_object_b,1310
55,15,weather,plural,past,Violent storms that forecasters predicted swept across valleys.,8,standard_object_c,1311
55,16,weather,plural,past,Violent storms that forecasters predicted rapidly swept across valleys.,9,standard_object_d,1312
55,17,weather,plural,past,Storms that developed downpours that spread quickly swept across valleys.,10,nested_subject_a,1313
55,18,weather,plural,past,Storms that developed downpours that spread quickly rapidly swept across valleys.,11,nested_subject_b,1314
55,19,weather,plural,past,Violent storms that developed downpours that spread quickly swept across valleys.,11,nested_subject_c,1315
55,20,weather,plural,past,Violent storms that developed downpours that spread quickly rapidly swept across valleys.,12,nested_subject_d,1316
55,21,weather,plural,past,Storms that forecasters whom reporters interviewed predicted swept across valleys.,10,nested_object_a,1317
55,22,weather,plural,past,Storms that forecasters whom reporters interviewed predicted rapidly swept across valleys.,11,nested_object_b,1318
55,23,weather,plural,past,Violent storms that forecasters whom reporters interviewed predicted swept across valleys.,11,nested_object_c,1319
55,24,weather,plural,past,Violent storms that forecasters whom reporters interviewed predicted rapidly swept across valleys.,12,nested_object_d,1320
56,1,weather,plural,present,The storms cause heavy damage outside.,6,baseline_a,1321
56,2,weather,plural,present,The storms eventually cause heavy damage outside.,7,baseline_b,1322
56,3,weather,plural,present,The severe storms cause heavy damage outside.,7,baseline_c,1323
56,4,weather,plural,present,The severe storms eventually cause heavy damage outside.,8,baseline_d,1324
56,5,weather,plural,present,The storms in winter cause heavy damage outside.,8,control_a,1325
56,6,weather,plural,present,The storms in winter eventually cause heavy damage outside.,9,control_b,1326
56,7,weather,plural,present,The severe storms in winter cause heavy damage outside.,9,control_c,1327
56,8,weather,plural,present,The severe storms in winter eventually cause heavy damage outside.,10,control_d,1328
56,9,weather,plural,present,The storms that bring rain cause heavy damage outside.,9,standard_subject_a,1329
56,10,weather,plural,present,The storms that bring rain eventually cause heavy damage outside.,10,standard_subject_b,1330
56,11,weather,plural,present,The severe storms that bring rain cause heavy damage outside.,10,standard_subject_c,1331
56,12,weather,plural,present,The severe storms that bring rain eventually cause heavy damage outside.,11,standard_subject_d,1332
56,13,weather,plural,present,The storms that the forecasters predict cause heavy damage outside.,10,standard_object_a,1333
56,14,weather,plural,present,The storms that the forecasters predict eventually cause heavy damage outside.,11,standard_object_b,1334
56,15,weather,plural,present,The severe storms that the forecasters predict cause heavy damage outside.,11,standard_object_c,1335
56,16,weather,plural,present,The severe storms that the forecasters predict eventually cause heavy damage outside.,12,standard_object_d,1336
56,17,weather,plural,present,The storms that reach cities that have many bridges cause heavy damage outside.,13,nested_subject_a,1337
56,18,weather,plural,present,The storms that reach cities that have many bridges eventually cause heavy damage outside.,14,nested_subject_b,1338
56,19,weather,plural,present,The severe storms that reach cities that have many bridges cause heavy damage outside.,14,nested_subject_c,1339
56,20,weather,plural,present,The severe storms that reach cities that have many bridges eventually cause heavy damage outside.,15,nested_subject_d,1340
56,21,weather,plural,present,The storms that the scientists who the government hires study cause heavy damage outside.,14,nested_object_a,1341
56,22,weather,plural,present,The storms that the scientists who the government hires study eventually cause heavy damage outside.,15,nested_object_b,1342
56,23,weather,plural,present,The severe storms that the scientists who the government hires study cause heavy damage outside.,15,nested_object_c,1343
56,24,weather,plural,present,The severe storms that the scientists who the government hires study eventually cause heavy damage outside.,16,nested_object_d,1344
57,1,weather,singular,past,The meteorologist checked the temperature.,5,baseline_a,1345
57,2,weather,singular,past,The meteorologist quickly checked the temperature.,6,baseline_b,1346
57,3,weather,singular,past,The experienced meteorologist checked the temperature.,6,baseline_c,1347
57,4,weather,singular,past,The experienced meteorologist quickly checked the temperature.,7,baseline_d,1348
57,5,weather,singular,past,The meteorologist in the station checked the temperature.,8,control_a,1349
57,6,weather,singular,past,The meteorologist in the station quickly checked the temperature.,9,control_b,1350
57,7,weather,singular,past,The experienced meteorologist in the station checked the temperature.,9,control_c,1351
57,8,weather,singular,past,The experienced meteorologist in the station quickly checked the temperature.,10,control_d,1352
57,9,weather,singular,past,The meteorologist who forecast the storm checked the temperature.,9,standard_subject_a,1353
57,10,weather,singular,past,The meteorologist who forecast the storm quickly checked the temperature.,10,standard_subject_b,1354
57,11,weather,singular,past,The experienced meteorologist who forecast the storm checked the temperature.,10,standard_subject_c,1355
57,12,weather,singular,past,The experienced meteorologist who forecast the storm quickly checked the temperature.,11,standard_subject_d,1356
57,13,weather,singular,past,The meteorologist who the director appointed checked the temperature.,9,standard_object_a,1357
57,14,weather,singular,past,The meteorologist who the director appointed quickly checked the temperature.,10,standard_object_b,1358
57,15,weather,singular,past,The experienced meteorologist who the director appointed checked the temperature.,10,standard_object_c,1359
57,16,weather,singular,past,The experienced meteorologist who the director appointed quickly checked the temperature.,11,standard_object_d,1360
57,17,weather,singular,past,The meteorologist who analyzed the data that was from the satellite checked the temperature.,14,nested_subject_a,1361
57,18,weather,singular,past,The meteorologist who analyzed the data that was from the satellite quickly checked the temperature.,15,nested_subject_b,1362
57,19,weather,singular,past,The experienced meteorologist who analyzed the data that was from the satellite checked the temperature.,15,nested_subject_c,1363
57,20,weather,singular,past,The experienced meteorologist who analyzed the data that was from the satellite quickly checked the temperature.,16,nested_subject_d,1364
57,21,weather,singular,past,The meteorologist who the scientist who the government hired respected checked the temperature.,13,nested_object_a,1365
57,22,weather,singular,past,The meteorologist who the scientist who the government hired respected quickly checked the temperature.,14,nested_object_b,1366
57,23,weather,singular,past,The experienced meteorologist who the scientist who the government hired respected checked the temperature.,14,nested_object_c,1367
57,24,weather,singular,past,The experienced meteorologist who the scientist who the government hired respected quickly checked the temperature.,15,nested_object_d,1368
58,1,work,plural,past,The teachers graded the papers.,5,baseline_a,1369
58,2,work,plural,past,The teachers carefully graded the papers.,6,baseline_b,1370
58,3,work,plural,past,The experienced teachers graded the papers.,6,baseline_c,1371
58,4,work,plural,past,The experienced teachers carefully graded the papers.,7,baseline_d,1372
58,5,work,plural,past,The teachers in the staff room graded the papers.,9,control_a,1373
58,6,work,plural,past,The teachers in the staff room carefully graded the papers.,10,control_b,1374
58,7,work,plural,past,The experienced teachers in the staff room graded the papers.,10,control_c,1375
58,8,work,plural,past,The experienced teachers in the staff room carefully graded the papers.,11,control_d,1376
58,9,work,plural,past,The teachers who studied hard graded the papers.,8,standard_subject_a,1377
58,10,work,plural,past,The teachers who studied hard carefully graded the papers.,9,standard_subject_b,1378
58,11,work,plural,past,The experienced teachers who studied hard graded the papers.,9,standard_subject_c,1379
58,12,work,plural,past,The experienced teachers who studied hard carefully graded the papers.,10,standard_subject_d,1380
58,13,work,plural,past,The teachers who the students respected graded the papers.,9,standard_object_a,1381
58,14,work,plural,past,The teachers who the students respected carefully graded the papers.,10,standard_object_b,1382
58,15,work,plural,past,The experienced teachers who the students respected graded the papers.,10,standard_object_c,1383
58,16,work,plural,past,The experienced teachers who the students respected carefully graded the papers.,11,standard_object_d,1384
58,17,work,plural,past,The teachers who read the books that were on the shelves graded the papers.,14,nested_subject_a,1385
58,18,work,plural,past,The teachers who read the books that were on the shelves carefully graded the papers.,15,nested_subject_b,1386
58,19,work,plural,past,The experienced teachers who read the books that were on the shelves graded the papers.,15,nested_subject_c,1387
58,20,work,plural,past,The experienced teachers who read the books that were on the shelves carefully graded the papers.,16,nested_subject_d,1388
58,21,work,plural,past,The teachers who the parents who the school invited met graded the papers.,13,nested_object_a,1389
58,22,work,plural,past,The teachers who the parents who the school invited met carefully graded the papers.,14,nested_object_b,1390
58,23,work,plural,past,The experienced teachers who the parents who the school invited met graded the papers.,14,nested_object_c,1391
58,24,work,plural,past,The experienced teachers who the parents who the school invited met carefully graded the papers.,15,nested_object_d,1392
59,1,work,singular,past,The employee ate a sandwich.,5,baseline_a,1393
59,2,work,singular,past,The employee quickly ate a sandwich.,6,baseline_b,1394
59,3,work,singular,past,The young employee ate a sandwich.,6,baseline_c,1395
59,4,work,singular,past,The young employee quickly ate a sandwich.,7,baseline_d,1396
59,5,work,singular,past,The employee in the break room ate a sandwich.,9,control_a,1397
59,6,work,singular,past,The employee in the break room quickly ate a sandwich.,10,control_b,1398
59,7,work,singular,past,The young employee in the break room ate a sandwich.,10,control_c,1399
59,8,work,singular,past,The young employee in the break room quickly ate a sandwich.,11,control_d,1400
59,9,work,singular,past,The employee who studied hard ate a sandwich.,8,standard_subject_a,1401
59,10,work,singular,past,The employee who studied hard quickly ate a sandwich.,9,standard_subject_b,1402
59,11,work,singular,past,The young employee who studied hard ate a sandwich.,9,standard_subject_c,1403
59,12,work,singular,past,The young employee who studied hard quickly ate a sandwich.,10,standard_subject_d,1404
59,13,work,singular,past,The employee who the supervisor called ate a sandwich.,9,standard_object_a,1405
59,14,work,singular,past,The employee who the supervisor called quickly ate a sandwich.,10,standard_object_b,1406
59,15,work,singular,past,The young employee who the supervisor called ate a sandwich.,10,standard_object_c,1407
59,16,work,singular,past,The young employee who the supervisor called quickly ate a sandwich.,11,standard_object_d,1408
59,17,work,singular,past,The employee who saw the textbook that was on the shelf ate a sandwich.,14,nested_subject_a,1409
59,18,work,singular,past,The employee who saw the textbook that was on the shelf quickly ate a sandwich.,15,nested_subject_b,1410
59,19,work,singular,past,The young employee who saw the textbook that was on the shelf ate a sandwich.,15,nested_subject_c,1411
59,20,work,singular,past,The young employee who saw the textbook that was on the shelf quickly ate a sandwich.,16,nested_subject_d,1412
59,21,work,singular,past,The employee who the teacher who the school employed praised ate a sandwich.,13,nested_object_a,1413
59,22,work,singular,past,The employee who the teacher who the school employed praised quickly ate a sandwich.,14,nested_object_b,1414
59,23,work,singular,past,The young employee who the teacher who the school employed praised ate a sandwich.,14,nested_object_c,1415
59,24,work,singular,past,The young employee who the teacher who the school employed praised quickly ate a sandwich.,15,nested_object_d,1416
60,1,work,singular,present,The teacher explains the math problem.,6,baseline_a,1417
60,2,work,singular,present,The teacher clearly explains the math problem.,7,baseline_b,1418
60,3,work,singular,present,The experienced teacherexplains the math problem.,7,baseline_c,1419
60,4,work,singular,present,The experienced teacher clearly explains the math problem.,8,baseline_d,1420
60,5,work,singular,present,The teacher in the school explains the math problem.,9,control_a,1421
60,6,work,singular,present,The teacher in the school clearly explains the math problem.,10,control_b,1422
60,7,work,singular,present,The experienced teacher in the school explains the math problem.,10,control_c,1423
60,8,work,singular,present,The experienced teacher in the school clearly explains the math problem.,11,control_d,1424
60,9,work,singular,present,The teacher who prepared the class explains the math problem.,9,standard_subject_a,1425
60,10,work,singular,present,The teacher who prepared the class clearly explains the math problem.,10,standard_subject_b,1426
60,11,work,singular,present,The experienced teacher who prepared the class explains the math problem.,10,standard_subject_c,1427
60,12,work,singular,present,The experienced teacher who prepared the class clearly explains the math problem.,11,standard_subject_d,1428
60,13,work,singular,present,The teacher who the principal hired explains the math problem.,10,standard_object_a,1429
60,14,work,singular,present,The teacher who the principal hired clearly explains the math problem.,11,standard_object_b,1430
60,15,work,singular,present,The experienced teacher who the principal hired explains the math problem.,11,standard_object_c,1431
60,16,work,singular,present,The experienced teacher who the principal hired clearly explains the math problem.,12,standard_object_d,1432
60,17,work,singular,present,The teacher who reads the lesson that is in the book explains the math problem.,15,nested_subject_a,1433
60,18,work,singular,present,The teacher who reads the lesson that is in the book clearly explains the math problem.,16,nested_subject_b,1434
60,19,work,singular,present,The experienced teacher who reads the lesson that is in the book explains the math problem.,16,nested_subject_c,1435
60,20,work,singular,present,The experienced teacher who reads the lesson that is in the book clearly explains the math problem.,17,nested_subject_d,1436
60,21,work,singular,present,The teacher who the professor who the university recommends supervises explains the math problem.,14,nested_object_a,1437
60,22,work,singular,present,The teacher who the professor who the university recommends supervises clearly explains the math problem.,15,nested_object_b,1438
60,23,work,singular,present,The experienced teacher who the professor who the university recommends supervises explains the math problem.,15,nested_object_c,1439
60,24,work,singular,present,The experienced teacher who the professor who the university recommends supervises clearly explains the math problem.,16,nested_object_d,1440
