set_number,sentID_in_set,theme,numerosity,tense,sentence,word_count,structure,sentID_in_dataset,sentence_id,audio_filename
47,7,shopping,singular,present,The old woman in the store checks the price.,9,control_c,1111,ctr_01110,ctr_01110.wav
47,8,shopping,singular,present,The old woman in the store quickly checks the price.,10,control_d,1112,ctr_01111,ctr_01111.wav
47,9,shopping,singular,present,The woman who knows the owner checks the price.,9,standard_subject_a,1113,ctr_01112,ctr_01112.wav
47,10,shopping,singular,present,The woman who knows the owner quickly checks the price.,10,standard_subject_b,1114,ctr_01113,ctr_01113.wav
47,11,shopping,singular,present,The old woman who knows the owner checks the price.,10,standard_subject_c,1115,ctr_01114,ctr_01114.wav
47,12,shopping,singular,present,The old woman who knows the owner quickly checks the price.,11,standard_subject_d,1116,ctr_01115,ctr_01115.wav
47,13,shopping,singular,present,The woman who the manager employs checks the price.,9,standard_object_a,1117,ctr_01116,ctr_01116.wav
47,14,shopping,singular,present,The woman who the manager employs quickly checks the price.,10,standard_object_b,1118,ctr_01117,ctr_01117.wav
47,15,shopping,singular,present,The old woman who the manager employs checks the price.,10,standard_object_c,1119,ctr_01118,ctr_01118.wav
47,16,shopping,singular,present,The old woman who the manager employs quickly checks the price.,11,standard_object_d,1120,ctr_01119,ctr_01119.wav
47,17,shopping,singular,present,The woman who received the email that was sent yesterday checks the price.,13,nested_subject_a,1121,ctr_01120,ctr_01120.wav
47,18,shopping,singular,present,The woman who received the email that was sent yesterday quickly checks the price.,14,nested_subject_b,1122,ctr_01121,ctr_01121.wav
47,19,shopping,singular,present,The old woman who received the email that was sent yesterday checks the price.,14,nested_subject_c,1123,ctr_01122,ctr_01122.wav
47,20,shopping,singular,present,The old woman who received the email that was sent yesterday quickly checks the price.,15,nested_subject_d,1124,ctr_01123,ctr_01123.wav
48,1,sport,singular,past,The team won prizes.,4,baseline_a,1129,ctr_01128,ctr_01128.wav
48,2,sport,singular,past,The team unexpectedly won prizes.,5,baseline_b,1130,ctr_01129,ctr_01129.wav
48,3,sport,singular,past,The successful team won prizes.,5,baseline_c,1131,ctr_01130,ctr_01130.wav
48,4,sport,singular,past,The successful team unexpectedly won prizes.,6,baseline_d,1132,ctr_01131,ctr_01131.wav
48,5,sport,singular,past,The team on the field won prizes.,7,control_a,1133,ctr_01132,ctr_01132.wav
48,6,sport,singular,past,The team on the field unexpectedly won prizes.,8,control_b,1134,ctr_01133,ctr_01133.wav
48,7,sport,singular,past,The successful team on the field won prizes.,8,control_c,1135,ctr_01134,ctr_01134.wav
48,8,sport,singular,past,The successful team on the field unexpectedly won prizes.,9,control_d,1136,ctr_01135,ctr_01135.wav
48,9,sport,singular,past,The team that practiced won prizes.,6,standard_subject_a,1137,ctr_01136,ctr_01136.wav
48,10,sport,singular,past,The team that practiced unexpectedly won prizes.,7,standard_subject_b,1138,ctr_01137,ctr_01137.wav
48,11,sport,singular,past,The successful team that practiced won prizes.,7,standard_subject_c,1139,ctr_01138,ctr_01138.wav
48,12,sport,singular,past,The successful team that practiced unexpectedly won prizes.,8,standard_subject_d,1140,ctr_01139,ctr_01139.wav
48,13,sport,singular,past,The team that the fans cheered won prizes.,8,standard_object_a,1141,ctr_01140,ctr_01140.wav
48,14,sport,singular,past,The team that the fans cheered unexpectedly won prizes.,9,standard_object_b,1142,ctr_01141,ctr_01141.wav
48,15,sport,singular,past,The successful team that the fans cheered won prizes.,9,standard_object_c,1143,ctr_01142,ctr_01142.wav
48,16,sport,singular,past,The successful team that the fans cheered unexpectedly won prizes.,10,standard_object_d,1144,ctr_01143,ctr_01143.wav
48,17,sport,singular,past,The team that followed strategies that worked well won prizes.,10,nested_subject_a,1145,ctr_01144,ctr_01144.wav
48,18,sport,singular,past,The team that followed strategies that worked well unexpectedly won prizes.,11,nested_subject_b,1146,ctr_01145,ctr_01145.wav
48,19,sport,singular,past,The successful team that followed strategies that worked well won prizes.,11,nested_subject_c,1147,ctr_01146,ctr_01146.wav
48,20,sport,singular,past,The successful team that followed strategies that worked well unexpectedly won prizes.,12,nested_subject_d,1148,ctr_01147,ctr_01147.wav
49,1,sport,plural,present,The players win many trophies.,5,baseline_a,1153,ctr_01152,ctr_01152.wav
49,2,sport,plural,present,The players proudly win many trophies.,6,baseline_b,1154,ctr_01153,ctr_01153.wav
49,3,sport,plural,present,The experienced players win many trophies.,6,baseline_c,1155,ctr_01154,ctr_01154.wav
49,4,sport,plural,present,The experienced players proudly win many trophies.,7,baseline_d,1156,ctr_01155,ctr_01155.wav
49,5,sport,plural,present,The players in the stadium win many trophies.,8,control_a,1157,ctr_01156,ctr_01156.wav
49,6,sport,plural,present,The players in the stadium proudly win many trophies.,9,control_b,1158,ctr_01157,ctr_01157.wav
49,7,sport,plural,present,The experienced players in the stadium win many trophies.,9,control_c,1159,ctr_01158,ctr_01158.wav
49,8,sport,plural,present,The experienced players in the stadium proudly win many trophies.,10,control_d,1160,ctr_01159,ctr_01159.wav
49,9,sport,plural,present,The players who practice every day win many trophies.,9,standard_subject_a,1161,ctr_01160,ctr_01160.wav
49,10,sport,plural,present,The players who practice every day proudly win many trophies.,10,standard_subject_b,1162,ctr_01161,ctr_01161.wav
49,11,sport,plural,present,The experienced players who practice every day win many trophies.,10,standard_subject_c,1163,ctr_01162,ctr_01162.wav
49,12,sport,plural,present,The experienced players who practice every day proudly win many trophies.,11,standard_subject_d,1164,ctr_01163,ctr_01163.wav
49,13,sport,plural,present,The players who the officials select win many trophies.,9,standard_object_a,1165,ctr_01164,ctr_01164.wav
49,14,sport,plural,present,The players who the officials select proudly win many trophies.,10,standard_object_b,1166,ctr_01165,ctr_01165.wav
49,15,sport,plural,present,The experienced players who the officials select win many trophies.,10,standard_object_c,1167,ctr_01166,ctr_01166.wav
49,16,sport,plural,present,The experienced players who the officials select proudly win many trophies.,11,standard_object_d,1168,ctr_01167,ctr_01167.wav
49,17,sport,plural,present,The players who read the books that contain new strategies win many trophies.,13,nested_subject_a,1169,ctr_01168,ctr_01168.wav
49,18,sport,plural,present,The players who read the books that contain new strategies proudly win many trophies.,14,nested_subject_b,1170,ctr_01169,ctr_01169.wav
49,19,sport,plural,present,The experienced players who read the books that contain new strategies win many trophies.,14,nested_subject_c,1171,ctr_01170,ctr_01170.wav
49,20,sport,plural,present,The experienced players who read the books that contain new strategies proudly win many trophies.,15,nested_subject_d,1172,ctr_01171,ctr_01171.wav
50,1,sport,plural,past,The runners sprinted down the track.,6,baseline_a,1177,ctr_01176,ctr_01176.wav
50,2,sport,plural,past,The runners recklessly sprinted down the track.,7,baseline_b,1178,ctr_01177,ctr_01177.wav
50,3,sport,plural,past,The runners runner sprinted down the track.,7,baseline_c,1179,ctr_01178,ctr_01178.wav
50,4,sport,plural,past,The runners runner recklessly sprinted down the track.,8,baseline_d,1180,ctr_01179,ctr_01179.wav
50,5,sport,plural,past,The runners in shorts sprinted down the track.,8,control_a,1181,ctr_01180,ctr_01180.wav
50,6,sport,plural,past,The runners in shorts recklessly sprinted down the track.,9,control_b,1182,ctr_01181,ctr_01181.wav
50,7,sport,plural,past,The young runners in shorts sprinted down the track.,9,control_c,1183,ctr_01182,ctr_01182.wav
50,8,sport,plural,past,The young runners in shorts recklessly sprinted down the track.,10,control_d,1184,ctr_01183,ctr_01183.wav
50,9,sport,plural,past,The runners who waited patiently sprinted down the track.,9,standard_subject_a,1185,ctr_01184,ctr_01184.wav
50,10,sport,plural,past,The runners who waited patiently recklessly sprinted down the track.,10,standard_subject_b,1186,ctr_01185,ctr_01185.wav
50,11,sport,plural,past,The young runners who waited patiently sprinted down the track.,10,standard_subject_c,1187,ctr_01186,ctr_01186.wav
50,12,sport,plural,past,The young runners who waited patiently recklessly sprinted down the track.,11,standard_subject_d,1188,ctr_01187,ctr_01187.wav
50,13,sport,plural,past,The runners who the coachs chose sprinted down the track.,10,standard_object_a,1189,ctr_01188,ctr_01188.wav
50,14,sport,plural,past,The runners who the coachs chose recklessly sprinted down the track.,11,standard_object_b,1190,ctr_01189,ctr_01189.wav
50,15,sport,plural,past,The young runners who the coachs chose sprinted down the track.,11,standard_object_c,1191,ctr_01190,ctr_01190.wav
50,16,sport,plural,past,The young runners who the coachs chose recklessly sprinted down the track.,12,standard_object_d,1192,ctr_01191,ctr_01191.wav
50,17,sport,plural,past,The runners who passed the coachs that encouraged them sprinted down the track.,14,nested_subject_a,1193,ctr_01192,ctr_01192.wav
50,18,sport,plural,past,The runners who passed the coachs that encouraged them recklessly sprinted down the track.,15,nested_subject_b,1194,ctr_01193,ctr_01193.wav
50,19,sport,plural,past,The young runners who passed the coachs that encouraged them sprinted down the track.,15,nested_subject_c,1195,ctr_01194,ctr_01194.wav
50,20,sport,plural,past,The young runners who passed the coachs that encouraged them recklessly sprinted down the track.,16,nested_subject_d,1196,ctr_01195,ctr_01195.wav
51,1,sport,singular,present,The athlete runs the track.,5,baseline_a,1201,ctr_01200,ctr_01200.wav
51,2,sport,singular,present,The athlete successfully runs the track.,6,baseline_b,1202,ctr_01201,ctr_01201.wav
51,3,sport,singular,present,The skilled athlete runs the track.,6,baseline_c,1203,ctr_01202,ctr_01202.wav
51,4,sport,singular,present,The skilled athlete successfully runs the track.,7,baseline_d,1204,ctr_01203,ctr_01203.wav
51,5,sport,singular,present,The athlete in the gym runs the track.,8,control_a,1205,ctr_01204,ctr_01204.wav
51,6,sport,singular,present,The athlete in the gym successfully runs the track.,9,control_b,1206,ctr_01205,ctr_01205.wav
51,7,sport,singular,present,The skilled athlete in the gym runs the track.,9,control_c,1207,ctr_01206,ctr_01206.wav
51,8,sport,singular,present,The skilled athlete in the gym successfully runs the track.,10,control_d,1208,ctr_01207,ctr_01207.wav
51,9,sport,singular,present,The athlete who trained well runs the track.,8,standard_subject_a,1209,ctr_01208,ctr_01208.wav
51,10,sport,singular,present,The athlete who trained well successfully runs the track.,9,standard_subject_b,1210,ctr_01209,ctr_01209.wav
51,11,sport,singular,present,The skilled athlete who trained well runs the track.,9,standard_subject_c,1211,ctr_01210,ctr_01210.wav
51,12,sport,singular,present,The skilled athlete who trained well successfully runs the track.,10,standard_subject_d,1212,ctr_01211,ctr_01211.wav
51,13,sport,singular,present,The athlete who the coach selected runs the track.,9,standard_object_a,1213,ctr_01212,ctr_01212.wav
51,14,sport,singular,present,The athlete who the coach selected successfully runs the track.,10,standard_object_b,1214,ctr_01213,ctr_01213.wav
51,15,sport,singular,present,The skilled athlete who the coach selected runs the track.,10,standard_object_c,1215,ctr_01214,ctr_01214.wav
51,16,sport,singular,present,The skilled athlete who the coach selected successfully runs the track.,11,standard_object_d,1216,ctr_01215,ctr_01215.wav
51,17,sport,singular,present,The athlete who read the manual that was provided runs the track.,12,nested_subject_a,1217,ctr_01216,ctr_01216.wav
51,18,sport,singular,present,The athlete who read the manual that was provided successfully runs the track.,13,nested_subject_b,1218,ctr_01217,ctr_01217.wav
51,19,sport,singular,present,The skilled athlete who read the manual that was provided runs the track.,13,nested_subject_c,1219,ctr_01218,ctr_01218.wav
51,20,sport,singular,present,The skilled athlete who read the manual that was provided successfully runs the track.,14,nested_subject_d,1220,ctr_01219,ctr_01219.wav
52,1,transport,plural,present,Operators operate the buses at night.,6,baseline_a,1225,ctr_01224,ctr_01224.wav
52,2,transport,plural,present,Operators efficiently operate the buses at night.,7,baseline_b,1226,ctr_01225,ctr_01225.wav
52,3,transport,plural,present,Experienced operators operate the buses at night.,7,baseline_c,1227,ctr_01226,ctr_01226.wav
52,4,transport,plural,present,Experienced operators efficiently operate the buses at night.,8,baseline_d,1228,ctr_01227,ctr_01227.wav
52,5,transport,plural,present,Operators in the control room operate the buses at night.,10,control_a,1229,ctr_01228,ctr_01228.wav
52,6,transport,plural,present,Operators in the control room efficiently operate the buses at night.,11,control_b,1230,ctr_01229,ctr_01229.wav
52,7,transport,plural,present,Experienced operators in the control room operate the buses at night.,11,control_c,1231,ctr_01230,ctr_01230.wav
52,8,transport,plural,present,Experienced operators in the control room efficiently operate the buses at night.,12,control_d,1232,ctr_01231,ctr_01231.wav
52,9,transport,plural,present,Operators who studied traffic patterns operate the buses at night.,10,standard_subject_a,1233,ctr_01232,ctr_01232.wav
52,10,transport,plural,present,Operators who studied traffic patterns efficiently operate the buses at night.,11,standard_subject_b,1234,ctr_01233,ctr_01233.wav
52,11,transport,plural,present,Experienced operators who studied traffic patterns operate the buses at night.,11,standard_subject_c,1235,ctr_01234,ctr_01234.wav
52,12,transport,plural,present,Experienced operators who studied traffic patterns efficiently operate the buses at night.,12,standard_subject_d,1236,ctr_01235,ctr_01235.wav
52,13,transport,plural,present,Operators that the engineers trained operate the buses at night.,10,standard_object_a,1237,ctr_01236,ctr_01236.wav
52,14,transport,plural,present,Operators that the engineers trained efficiently operate the buses at night.,11,standard_object_b,1238,ctr_01237,ctr_01237.wav
52,15,transport,plural,present,Experienced operators that the engineers trained operate the buses at night.,11,standard_object_c,1239,ctr_01238,ctr_01238.wav
52,16,transport,plural,present,Experienced operators that the engineers trained efficiently operate the buses at night.,12,standard_object_d,1240,ctr_01239,ctr_01239.wav
52,17,transport,plural,present,Operators who checked the maps that the analysts created operate the buses at night.,14,nested_subject_a,1241,ctr_01240,ctr_01240.wav
52,18,transport,plural,present,Operators who checked the maps that the analysts created efficiently operate the buses at night.,15,nested_subject_b,1242,ctr_01241,ctr_01241.wav
52,19,transport,plural,present,Experienced operators who checked the maps that the analysts created operate the buses at night.,15,nested_subject_c,1243,ctr_01242,ctr_01242.wav
52,20,transport,plural,present,Experienced operators who checked the maps that the analysts created efficiently operate the buses at night.,16,nested_subject_d,1244,ctr_01243,ctr_01243.wav
53,1,transport,singular,past,The pilot flew the plane.,6,baseline_a,1249,ctr_01248,ctr_01248.wav
53,2,transport,singular,past,The pilot successfully flew the plane.,7,baseline_b,1250,ctr_01249,ctr_01249.wav
53,3,transport,singular,past,The experienced pilot flew the plane.,7,baseline_c,1251,ctr_01250,ctr_01250.wav
53,4,transport,singular,past,The experienced pilot successfully flew the plane.,8,baseline_d,1252,ctr_01251,ctr_01251.wav
53,5,transport,singular,past,The pilot in the cockpit flew the plane.,9,control_a,1253,ctr_01252,ctr_01252.wav
53,6,transport,singular,past,The pilot in the cockpit successfully flew the plane.,10,control_b,1254,ctr_01253,ctr_01253.wav
53,7,transport,singular,past,The experienced pilot in the cockpit flew the plane.,10,control_c,1255,ctr_01254,ctr_01254.wav
53,8,transport,singular,past,The experienced pilot in the cockpit successfully flew the plane.,11,control_d,1256,ctr_01255,ctr_01255.wav
53,9,transport,singular,past,The pilot who studied hard flew the plane.,9,standard_subject_a,1257,ctr_01256,ctr_01256.wav
53,10,transport,singular,past,The pilot who studied hard successfully flew the plane.,10,standard_subject_b,1258,ctr_01257,ctr_01257.wav
53,11,transport,singular,past,The experienced pilot who studied hard flew the plane.,10,standard_subject_c,1259,ctr_01258,ctr_01258.wav
53,12,transport,singular,past,The experienced pilot who studied hard successfully flew the plane.,11,standard_subject_d,1260,ctr_01259,ctr_01259.wav
53,13,transport,singular,past,The pilot who the air traffic controller called flew the plane.,12,standard_object_a,1261,ctr_01260,ctr_01260.wav
53,14,transport,singular,past,The pilot who the air traffic controller called successfully flew the plane.,13,standard_object_b,1262,ctr_01261,ctr_01261.wav
53,15,transport,singular,past,The experienced pilot who the air traffic controller called flew the plane.,13,standard_object_c,1263,ctr_01262,ctr_01262.wav
53,16,transport,singular,past,The experienced pilot who the air traffic controller called successfully flew the plane.,14,standard_object_d,1264,ctr_01263,ctr_01263.wav
53,17,transport,singular,past,The pilot who reviewed the weather report that was just released flew the plane.,15,nested_subject_a,1265,ctr_01264,ctr_01264.wav
53,18,transport,singular,past,The pilot who reviewed the weather report that was just released successfully flew the plane.,16,nested_subject_b,1266,ctr_01265,ctr_01265.wav
53,19,transport,singular,past,The experienced pilot who reviewed the weather report that was just released flew the plane.,16,nested_subject_c,1267,ctr_01266,ctr_01266.wav
53,20,transport,singular,past,The experienced pilot who reviewed the weather report that was just released successfully flew the plane.,17,nested_subject_d,1268,ctr_01267,ctr_01267.wav
54,1,transport,singular,present,The mechanic drives the train.,5,baseline_a,1273,ctr_01272,ctr_01272.wav
54,2,transport,singular,present,The mechanic safely drives the train.,6,baseline_b,1274,ctr_01273,ctr_01273.wav
54,3,transport,singular,present,The experienced mechanic drives the train.,6,baseline_c,1275,ctr_01274,ctr_01274.wav
54,4,transport,singular,present,The experienced mechanic safely drives the train.,7,baseline_d,1276,ctr_01275,ctr_01275.wav
54,5,transport,singular,present,The mechanic in uniform drives the train.,7,control_a,1277,ctr_01276,ctr_01276.wav
54,6,transport,singular,present,The mechanic in uniform safely drives the train.,8,control_b,1278,ctr_01277,ctr_01277.wav
54,7,transport,singular,present,The experienced mechanic in uniform drives the train.,8,control_c,1279,ctr_01278,ctr_01278.wav
54,8,transport,singular,present,The experienced mechanic in uniform safely drives the train.,9,control_d,1280,ctr_01279,ctr_01279.wav
54,9,transport,singular,present,The mechanic who traveled widely drives the train.,8,standard_subject_a,1281,ctr_01280,ctr_01280.wav
54,10,transport,singular,present,The mechanic who traveled widely safely drives the train.,9,standard_subject_b,1282,ctr_01281,ctr_01281.wav
54,11,transport,singular,present,The experienced mechanic who traveled widely drives the train.,9,standard_subject_c,1283,ctr_01282,ctr_01282.wav
54,12,transport,singular,present,The experienced mechanic who traveled widely safely drives the train.,10,standard_subject_d,1284,ctr_01283,ctr_01283.wav
54,13,transport,singular,present,The mechanic who the manager chose drives the train.,9,standard_object_a,1285,ctr_01284,ctr_01284.wav
54,14,transport,singular,present,The mechanic who the manager chose safely drives the train.,10,standard_object_b,1286,ctr_01285,ctr_01285.wav
54,15,transport,singular,present,The experienced mechanic who the manager chose drives the train.,10,standard_object_c,1287,ctr_01286,ctr_01286.wav
54,16,transport,singular,present,The experienced mechanic who the manager chose safely drives the train.,11,standard_object_d,1288,ctr_01287,ctr_01287.wav
54,17,transport,singular,present,The mechanic who studied the manual that explained all procedures drives the train.,13,nested_subject_a,1289,ctr_01288,ctr_01288.wav
54,18,transport,singular,present,The mechanic who studied the manual that explained all procedures safely drives the train.,14,nested_subject_b,1290,ctr_01289,ctr_01289.wav
54,19,transport,singular,present,The experienced mechanic who studied the manual that explained all procedures drives the train.,14,nested_subject_c,1291,ctr_01290,ctr_01290.wav
54,20,transport,singular,present,The experienced mechanic who studied the manual that explained all procedures safely drives the train.,15,nested_subject_d,1292,ctr_01291,ctr_01291.wav
55,1,weather,plural,past,Storms swept across valleys.,4,baseline_a,1297,ctr_01296,ctr_01296.wav
55,2,weather,plural,past,Storms rapidly swept across valleys.,5,baseline_b,1298,ctr_01297,ctr_01297.wav
55,3,weather,plural,past,Violent storms swept across valleys.,5,baseline_c,1299,ctr_01298,ctr_01298.wav
55,4,weather,plural,past,Violent storms rapidly swept across valleys.,6,baseline_d,1300,ctr_01299,ctr_01299.wav
55,5,weather,plural,past,Storms in the north swept across valleys.,7,control_a,1301,ctr_01300,ctr_01300.wav
55,6,weather,plural,past,Storms in the north rapidly swept across valleys.,8,control_b,1302,ctr_01301,ctr_01301.wav
55,7,weather,plural,past,Violent storms in the north swept across valleys.,8,control_c,1303,ctr_01302,ctr_01302.wav
55,8,weather,plural,past,Violent storms in the north rapidly swept across valleys.,9,control_d,1304,ctr_01303,ctr_01303.wav
55,9,weather,plural,past,Storms that developed downpours swept across valleys.,7,standard_subject_a,1305,ctr_01304,ctr_01304.wav
55,10,weather,plural,past,Storms that developed downpours rapidly swept across valleys.,8,standard_subject_b,1306,ctr_01305,ctr_01305.wav
55,11,weather,plural,past,Violent storms that developed downpours swept across valleys.,8,standard_subject_c,1307,ctr_01306,ctr_01306.wav
55,12,weather,plural,past,Violent storms that developed downpours rapidly swept across valleys.,9,standard_subject_d,1308,ctr_01307,ctr_01307.wav
55,13,weather,plural,past,Storms that forecasters predicted swept across valleys.,7,standard_object_a,1309,ctr_01308,ctr_01308.wav
55,14,weather,plural,past,Storms that forecasters predicted rapidly swept across valleys.,8,standard_object_b,1310,ctr_01309,ctr_01309.wav
55,15,weather,plural,past,Violent storms that forecasters predicted swept across valleys.,8,standard_object_c,1311,ctr_01310,ctr_01310.wav
55,16,weather,plural,past,Violent storms that forecasters predicted rapidly swept across valleys.,9,standard_object_d,1312,ctr_01311,ctr_01311.wav
55,17,weather,plural,past,Storms that developed downpours that spread quickly swept across valleys.,10,nested_subject_a,1313,ctr_01312,ctr_01312.wav
55,18,weather,plural,past,Storms that developed downpours that spread quickly rapidly swept across valleys.,11,nested_subject_b,1314,ctr_01313,ctr_01313.wav
55,19,weather,plural,past,Violent storms that developed downpours that spread quickly swept across valleys.,11,nested_subject_c,1315,ctr_01314,ctr_01314.wav
55,20,weather,plural,past,Violent storms that developed downpours that spread quickly rapidly swept across valleys.,12,nested_subject_d,1316,ctr_01315,ctr_01315.wav
56,1,weather,plural,present,The storms cause heavy damage outside.,6,baseline_a,1321,ctr_01320,ctr_01320.wav
56,2,weather,plural,present,The storms eventually cause heavy damage outside.,7,baseline_b,1322,ctr_01321,ctr_01321.wav
56,3,weather,plural,present,The severe storms cause heavy damage outside.,7,baseline_c,1323,ctr_01322,ctr_01322.wav
56,4,weather,plural,present,The severe storms eventually cause heavy damage outside.,8,baseline_d,1324,ctr_01323,ctr_01323.wav
56,5,weather,plural,present,The storms in winter cause heavy damage outside.,8,control_a,1325,ctr_01324,ctr_01324.wav
56,6,weather,plural,present,The storms in winter eventually cause heavy damage outside.,9,control_b,1326,ctr_01325,ctr_01325.wav
56,7,weather,plural,present,The severe storms in winter cause heavy damage outside.,9,control_c,1327,ctr_01326,ctr_01326.wav
56,8,weather,plural,present,The severe storms in winter eventually cause heavy damage outside.,10,control_d,1328,ctr_01327,ctr_01327.wav
56,9,weather,plural,present,The storms that bring rain cause heavy damage outside.,9,standard_subject_a,1329,ctr_01328,ctr_01328.wav
56,10,weather,plural,present,The storms that bring rain eventually cause heavy damage outside.,10,standard_subject_b,1330,ctr_01329,ctr_01329.wav
56,11,weather,plural,present,The severe storms that bring rain cause heavy damage outside.,10,standard_subject_c,1331,ctr_01330,ctr_01330.wav
56,12,weather,plural,present,The severe storms that bring rain eventually cause heavy damage outside.,11,standard_subject_d,1332,ctr_01331,ctr_01331.wav
56,13,weather,plural,present,The storms that the forecasters predict cause heavy damage outside.,10,standard_object_a,1333,ctr_01332,ctr_01332.wav
56,14,weather,plural,present,The storms that the forecasters predict eventually cause heavy damage outside.,11,standard_object_b,1334,ctr_01333,ctr_01333.wav
56,15,weather,plural,present,The severe storms that the forecasters predict cause heavy damage outside.,11,standard_object_c,1335,ctr_01334,ctr_01334.wav
56,16,weather,plural,present,The severe storms that the forecasters predict eventually cause heavy damage outside.,12,standard_object_d,1336,ctr_01335,ctr_01335.wav
56,17,weather,plural,present,The storms that reach cities that have many bridges cause heavy damage outside.,13,nested_subject_a,1337,ctr_01336,ctr_01336.wav
56,18,weather,plural,present,The storms that reach cities that have many bridges eventually cause heavy damage outside.,14,nested_subject_b,1338,ctr_01337,ctr_01337.wav
56,19,weather,plural,present,The severe storms that reach cities that have many bridges cause heavy damage outside.,14,nested_subject_c,1339,ctr_01338,ctr_01338.wav
56,20,weather,plural,present,The severe storms that reach cities that have many bridges eventually cause heavy damage outside.,15,nested_subject_d,1340,ctr_01339,ctr_01339.wav
57,1,weather,singular,past,The meteorologist checked the temperature.,5,baseline_a,1345,ctr_01344,ctr_01344.wav
57,2,weather,singular,past,The meteorologist quickly checked the temperature.,6,baseline_b,1346,ctr_01345,ctr_01345.wav
57,3,weather,singular,past,The experienced meteorologist checked the temperature.,6,baseline_c,1347,ctr_01346,ctr_01346.wav
57,4,weather,singular,past,The experienced meteorologist quickly checked the temperature.,7,baseline_d,1348,ctr_01347,ctr_01347.wav
57,5,weather,singular,past,The meteorologist in the station checked the temperature.,8,control_a,1349,ctr_01348,ctr_01348.wav
57,6,weather,singular,past,The meteorologist in the station quickly checked the temperature.,9,control_b,1350,ctr_01349,ctr_01349.wav
57,7,weather,singular,past,The experienced meteorologist in the station checked the temperature.,9,control_c,1351,ctr_01350,ctr_01350.wav
57,8,weather,singular,past,The experienced meteorologist in the station quickly checked the temperature.,10,control_d,1352,ctr_01351,ctr_01351.wav
57,9,weather,singular,past,The meteorologist who forecast the storm checked the temperature.,9,standard_subject_a,1353,ctr_01352,ctr_01352.wav
57,10,weather,singular,past,The meteorologist who forecast the storm quickly checked the temperature.,10,standard_subject_b,1354,ctr_01353,ctr_01353.wav
57,11,weather,singular,past,The experienced meteorologist who forecast the storm checked the temperature.,10,standard_subject_c,1355,ctr_01354,ctr_01354.wav
57,12,weather,singular,past,The experienced meteorologist who forecast the storm quickly checked the temperature.,11,standard_subject_d,1356,ctr_01355,ctr_01355.wav
57,13,weather,singular,past,The meteorologist who the director appointed checked the temperature.,9,standard_object_a,1357,ctr_01356,ctr_01356.wav
57,14,weather,singular,past,The meteorologist who the director appointed quickly checked the temperature.,10,standard_object_b,1358,ctr_01357,ctr_01357.wav
57,15,weather,singular,past,The experienced meteorologist who the director appointed checked the temperature.,10,standard_object_c,1359,ctr_01358,ctr_01358.wav
57,16,weather,singular,past,The experienced meteorologist who the director appointed quickly checked the temperature.,11,standard_object_d,1360,ctr_01359,ctr_01359.wav
57,17,weather,singular,past,The meteorologist who analyzed the data that was from the satellite checked the temperature.,14,nested_subject_a,1361,ctr_01360,ctr_01360.wav
57,18,weather,singular,past,The meteorologist who analyzed the data that was from the satellite quickly checked the temperature.,15,nested_subject_b,1362,ctr_01361,ctr_01361.wav
57,19,weather,singular,past,The experienced meteorologist who analyzed the data that was from the satellite checked the temperature.,15,nested_subject_c,1363,ctr_01362,ctr_01362.wav
57,20,weather,singular,past,The experienced meteorologist who analyzed the data that was from the satellite quickly checked the temperature.,16,nested_subject_d,1364,ctr_01363,ctr_01363.wav
58,1,work,plural,past,The teachers graded the papers.,5,baseline_a,1369,ctr_01368,ctr_01368.wav
58,2,work,plural,past,The teachers carefully graded the papers.,6,baseline_b,1370,ctr_01369,ctr_01369.wav
58,3,work,plural,past,The experienced teachers graded the papers.,6,baseline_c,1371,ctr_01370,ctr_01370.wav
58,4,work,plural,past,The experienced teachers carefully graded the papers.,7,baseline_d,1372,ctr_01371,ctr_01371.wav
58,5,work,plural,past,The teachers in the staff room graded the papers.,9,control_a,1373,ctr_01372,ctr_01372.wav
58,6,work,plural,past,The teachers in the staff room carefully graded the papers.,10,control_b,1374,ctr_01373,ctr_01373.wav
58,7,work,plural,past,The experienced teachers in the staff room graded the papers.,10,control_c,1375,ctr_01374,ctr_01374.wav
58,8,work,plural,past,The experienced teachers in the staff room carefully graded the papers.,11,control_d,1376,ctr_01375,ctr_01375.wav
58,9,work,plural,past,The teachers who studied hard graded the papers.,8,standard_subject_a,1377,ctr_01376,ctr_01376.wav
58,10,work,plural,past,The teachers who studied hard carefully graded the papers.,9,standard_subject_b,1378,ctr_01377,ctr_01377.wav
58,11,work,plural,past,The experienced teachers who studied hard graded the papers.,9,standard_subject_c,1379,ctr_01378,ctr_01378.wav
58,12,work,plural,past,The experienced teachers who studied hard carefully graded the papers.,10,standard_subject_d,1380,ctr_01379,ctr_01379.wav
58,13,work,plural,past,The teachers who the students respected graded the papers.,9,standard_object_a,1381,ctr_01380,ctr_01380.wav
58,14,work,plural,past,The teachers who the students respected carefully graded the papers.,10,standard_object_b,1382,ctr_01381,ctr_01381.wav
58,15,work,plural,past,The experienced teachers who the students respected graded the papers.,10,standard_object_c,1383,ctr_01382,ctr_01382.wav
58,16,work,plural,past,The experienced teachers who the students respected carefully graded the papers.,11,standard_object_d,1384,ctr_01383,ctr_01383.wav
58,17,work,plural,past,The teachers who read the books that were on the shelves graded the papers.,14,nested_subject_a,1385,ctr_01384,ctr_01384.wav
